commit_id,time_stamp,is_fix,contains_bug,ns,nd,nf,entropy,la,ld,lt,exp,rexp,sexp,ndev,age,nuc,meminc,memdec,memchg,singlepointer,multiplepointer,maxpointerdepth,gotostm,indexused,autoincredecre
e6a55e7763860762187bf0e0a4b2d29688f1167b,1643661014,0,False,1,1,0,0.0,0,0,0.0,2,0.74,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3aa90f70765955be685516855f9479f1dbd121c6,1643507594,1,False,1,2,1,0.0,10,4,806.0,140,94.0,44.0,10.0,80.33,39.0,0,1,0,31,0,1,0,0,0
77dbe44da420ef3fc10a5913e750153e5e868743,1643499398,0,False,1,1,1,0.0,3,1,1128.0,67,49.05,40.0,11.0,581.96,87.0,0,0,0,0,0,0,0,0,0
59ab9c98fbe7c45d8d7a7cfb113af4d43056bce4,1643499101,1,False,1,1,1,0.0,1,0,1050.0,483,238.19,134.0,8.0,4.53,98.0,0,0,0,0,0,0,0,0,0
3e4e8d2fd001a7d5cd47a2f8ae05f3ee12127d66,1643498916,0,False,1,1,1,0.0,2,0,1179.0,5445,1169.33,1180.0,9.0,1.17,31.0,0,0,0,4,1,2,0,0,0
5acba45b3a4374a734efd6b6c6db28691882a8db,1643498749,0,False,1,1,2,0.0798091,66,35,414.0,5444,1168.33,1179.0,8.0,4.91,25.0,0,3,0,48,4,2,0,0,0
5f5355a8131f60846795080f40ee6f3304a91958,1643498686,1,False,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
657c4d0125f117358bb3c0bc8449a7e73792f4d3,1643451203,0,False,1,1,0,0.0,0,0,0.0,482,237.38,133.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
97d47b701b987f184c8d9ab41baed44122b1433a,1643449991,1,False,1,1,1,0.0,0,1,483.0,25,24.51,3.0,3.0,16.32,4.0,0,0,0,0,0,0,0,0,0
364f102561faf565ae22e5fa0f1f4aabf3e07c48,1643439910,1,False,1,1,0,0.0,0,0,0.0,139,93.15,43.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
29b835b20ff52c3c8ac0cec698361882657f27cd,1643431066,0,False,1,1,1,0.0,4,1,1170.0,24,23.52,24.0,3.0,1.24,15.0,0,0,0,0,0,0,0,0,0
eb7d6e84aa42f660deca3ac72af4fb7994c90bc6,1643425244,0,False,1,1,1,0.0,3,0,9984.0,138,92.18,64.0,64.0,0.17,974.0,0,0,0,0,0,0,0,0,0
9c51b70dd0693f52772fcd64e54ef6e23573df37,1643410338,1,False,1,1,1,0.0,3,2,9983.0,66,48.16,39.0,64.0,0.18,973.0,0,0,0,0,0,0,0,0,0
4cc419e3c9d597d31c7897105c23d23738c414da,1643403169,1,False,1,1,1,0.0,12,1,846.0,142,33.12,20.0,8.0,53.63,90.0,0,2,0,4,0,1,0,0,0
17c069e1d02049b0e8175b93c5e4922a3dc5707e,1643397518,0,False,1,1,1,0.0,0,2,1181.0,12,6.84,8.0,8.0,291.53,30.0,0,0,0,4,1,2,0,0,0
c87a81ba56f32896913f7afcf7d62920ed825793,1643394642,0,False,1,1,1,0.0,4,0,9979.0,5443,1168.5,629.0,64.0,1.7,972.0,0,0,0,0,0,0,0,0,0
5bbb36acf823d0f480a54643712ffa93ff30fa0f,1643380038,0,False,1,1,1,0.0,6,6,1003.0,146,59.91,33.0,5.0,0.0,17.0,0,0,0,2,0,1,0,0,0
6360b2e425b0f46f52e18df6a4cdcb2cf995614b,1643379918,0,False,1,1,1,0.0,12,2,993.0,145,58.92,32.0,5.0,0.0,16.0,0,0,0,2,0,1,0,0,0
63eb2d1c31b3b3bf7807325835d8178d3de4d616,1643379797,0,False,1,1,1,0.0,1,21,1013.0,144,57.92,31.0,5.0,12.29,15.0,0,0,0,1,0,1,0,0,2
ba875377d0e522b4b42a8fa7cf0e437edda90729,1643324400,1,False,1,1,1,0.0,16,16,621.0,23,22.6,23.0,3.0,0.01,4.0,0,0,0,0,0,0,0,0,0
3fbd5d917962b40a1eb0f0e52a378ecae3b74ff8,1643323521,0,False,1,1,2,1.0,0,14,902.5,22,21.6,22.0,4.0,10.2,7.5,0,0,0,0,0,0,0,0,0
8d051c6a1cd66f6c064e3955a043158502873ed3,1643323476,0,False,1,1,1,0.0,8,3,1155.0,21,20.6,21.0,4.0,0.02,11.0,0,0,0,0,0,0,0,0,0
0ef3b29cad963c077799d81c3456de701c5a4f39,1643321620,0,False,1,1,2,0.396411,36,17,1222.5,20,19.6,20.0,4.0,0.55,5.0,0,0,0,0,0,0,0,0,0
f559287723ef926c54fda9e91343a02b45e6b014,1643274925,1,False,1,1,1,0.0,11,1,1167.0,19,18.63,19.0,3.0,0.0,13.0,0,0,0,0,0,0,0,0,0
0d15bb0b94c6845b296b827549ccb0892a931be4,1643274613,0,False,1,1,1,0.0,3,0,1164.0,18,17.63,18.0,3.0,0.0,12.0,0,0,0,0,0,0,0,0,0
a4c0996d596e65cf242e7891fe80dd6ba2e6ab78,1643274410,0,False,1,1,4,0.373771,34,5,923.5,17,16.63,17.0,4.0,0.01,3.5,0,0,0,0,0,0,0,0,0
d2515170e11d2245edecb167636fc3851f4010a3,1643273707,1,False,1,1,4,0.7339060000000001,11,6,922.25,16,15.63,16.0,4.0,0.03,3.25,0,0,0,0,0,0,0,0,0
5f81d4117fe69874a5e5224858175b533bbdee1b,1643271487,1,False,1,1,4,0.503471,48,4,656.75,15,14.63,15.0,4.0,9.62,2.0,0,0,0,0,0,0,0,0,0
